0 	7.1305 	0 	0 	0
0.000571357 	7.07314 	24.4838 	-0.09127 	0
0.00114271 	7.23408 	24.7333 	-0.171457 	0
0.00171407 	7.51171 	22.6138 	-0.28269 	0
0.00228543 	7.65683 	17.5307 	-0.585934 	0
0.00285678 	7.62524 	12.2712 	-1.02034 	0
0.00342814 	7.70902 	10.0974 	-1.38541 	0
0.0039995 	7.55282 	10.2962 	-1.66281 	0
0.00457085 	7.17129 	11.5588 	-1.89175 	0
0.00514221 	6.60107 	12.8932 	-2.11371 	0
0.00571357 	5.90717 	14.2419 	-2.32867 	0
0.00628492 	5.08327 	15.59 	-2.53561 	0
0.00685628 	4.13225 	16.9302 	-2.73057 	0
0.00742764 	3.05585 	18.2572 	-2.91375 	0
0.00799899 	1.85207 	19.5739 	-3.08391 	0
0.00857035 	0.520942 	20.8691 	-3.24054 	0
0.00914171 	-0.930259 	22.1385 	-3.38251 	0
0.00971307 	-2.52152 	23.3898 	-3.51265 	0
0.0102844 	-4.24541 	24.6005 	-3.62955 	0
0.0108558 	-6.08193 	25.7502 	-3.73166 	0
0.0114271 	-8.03112 	26.8477 	-3.82237 	0
0.0119985 	-9.91607 	27.8884 	-3.89308 	0
0.0125698 	-11.7932 	28.7667 	-3.99269 	0
0.0131412 	-8.3525 	28.797 	-3.99863 	0
0.0137126 	-8.06482 	28.8499 	-4.05911 	0
0.0142839 	-9.15742 	29.2311 	-4.11982 	0
0.0148553 	-10.8372 	29.7929 	-4.17496 	0
0.0154266 	-12.8212 	30.4378 	-4.22144 	0
0.015998 	-14.9917 	31.1125 	-4.25899 	0
0.0165693 	-17.2977 	31.7897 	-4.29026 	0
0.0171407 	-19.6351 	32.4478 	-4.31422 	0
0.0177121 	-21.8327 	33.0459 	-4.32991 	0
0.0182834 	-23.9475 	33.6024 	-4.33862 	0
0.0188548 	-25.9763 	34.1214 	-4.34111 	0
0.0194261 	-27.9343 	34.6091 	-4.33917 	0
0.0199975 	-29.8506 	35.0751 	-4.33244 	0
0.0205688 	-31.7294 	35.5207 	-4.32124 	0
0.0211402 	-33.5725 	35.9471 	-4.30587 	0
0.0217116 	-35.3788 	36.3478 	-4.28845 	0
0.0222829 	-37.1526 	36.7265 	-4.2677 	0
0.0228543 	-38.8833 	37.0904 	-4.24089 	0
0.0234256 	-40.5764 	37.4376 	-4.21107 	0
0.023997 	-42.2511 	37.7488 	-4.18327 	0
0.0245683 	-43.8494 	38.0471 	-4.1462 	0
0.0251397 	-45.4169 	38.33 	-4.10774 	0
0.0257111 	-46.9528 	38.5699 	-4.0695 	0
0.0262824 	-48.4124 	38.8095 	-4.02406 	0
0.0268538 	-49.8658 	39.0095 	-3.98196 	0
0.0274251 	-51.217 	39.2101 	-3.93152 	0
0.0279965 	-52.5745 	39.3814 	-3.88642 	0
0.0285678 	-53.8209 	39.5536 	-3.83278 	0
0.0291392 	-55.0751 	39.7036 	-3.78628 	0
0.0297106 	-56.2369 	39.8552 	-3.7327 	0
0.0302819 	-57.3729 	39.9835 	-3.68333 	0
0.0308533 	-58.5012 	40.1092 	-3.63431 	0
0.0314246 	-59.4795 	40.2201 	-3.57769 	0
0.031996 	-60.5093 	40.3088 	-3.52688 	0
0.0325673 	-61.4278 	40.4006 	-3.46983 	0
0.0331387 	-62.3196 	40.4612 	-3.41517 	0
0.0337101 	-63.228 	40.5151 	-3.36222 	0
0.0342814 	-63.9735 	40.5696 	-3.30072 	0
