0 	-156.582 	0 	0 	0 	0.000107976 	1.03119 	0 	-0.000344294 	0 	0.000236318
5.37817e-05 	-156.583 	-3.18936 	0.000187441 	0 	-0.000614294 	0.792446 	0 	0.000617602 	0 	-3.30813e-06
0.000109704 	-156.585 	-5.29102 	-0.00200194 	0 	-0.0033388 	0.641283 	0 	0.00345582 	0 	-0.000117024
0.000167852 	-156.593 	-6.20397 	-0.00630523 	0 	-0.0111309 	0.551038 	0 	0.0111646 	0 	-3.37034e-05
0.000228314 	-156.607 	-6.505 	-0.0115207 	0 	-0.0259145 	0.387733 	0 	0.0257357 	0 	0.000178801
0.000291182 	-156.628 	-6.60488 	-0.0174536 	0 	-0.0469773 	0.201074 	0 	0.0467306 	0 	0.00024676
0.000356552 	-156.654 	-6.629 	-0.0240386 	0 	-0.0728869 	0.0193033 	0 	0.0727312 	0 	0.000155675
0.000424524 	-156.685 	-6.61697 	-0.0311716 	0 	-0.102569 	-0.161044 	0 	0.102502 	0 	6.66487e-05
0.000495201 	-156.718 	-6.58416 	-0.0387848 	0 	-0.135422 	-0.343492 	0 	0.135393 	0 	2.89912e-05
0.000568691 	-156.754 	-6.53764 	-0.0468519 	0 	-0.171108 	-0.529876 	0 	0.17109 	0 	1.79405e-05
0.000645106 	-156.794 	-6.48107 	-0.0553679 	0 	-0.209382 	-0.721205 	0 	0.209369 	0 	1.31749e-05
0.000724562 	-156.836 	-6.41644 	-0.0643367 	0 	-0.250043 	-0.918119 	0 	0.250034 	0 	9.53282e-06
0.00080718 	-156.88 	-6.34493 	-0.073767 	0 	-0.292916 	-1.12108 	0 	0.29291 	0 	6.86318e-06
0.000893086 	-156.927 	-6.2672 	-0.0836713 	0 	-0.337848 	-1.33046 	0 	0.337843 	0 	5.11979e-06
0.000982412 	-156.976 	-6.1836 	-0.0940646 	0 	-0.384698 	-1.54659 	0 	0.384694 	0 	3.9851e-06
0.00107529 	-157.027 	-6.0943 	-0.104964 	0 	-0.433332 	-1.76975 	0 	0.433329 	0 	3.20484e-06
0.00117187 	-157.08 	-5.99932 	-0.116391 	0 	-0.483621 	-2.00023 	0 	0.483618 	0 	2.64626e-06
0.00127229 	-157.135 	-5.89857 	-0.128366 	0 	-0.535439 	-2.23828 	0 	0.535437 	0 	2.2404e-06
0.00137671 	-157.191 	-5.79187 	-0.140913 	0 	-0.588661 	-2.48416 	0 	0.588659 	0 	1.94355e-06
0.00148528 	-157.25 	-5.67899 	-0.15406 	0 	-0.643164 	-2.73814 	0 	0.643162 	0 	1.72482e-06
0.00159817 	-157.31 	-5.55962 	-0.167835 	0 	-0.698827 	-3.00045 	0 	0.698826 	0 	1.56339e-06
0.00171556 	-157.371 	-5.43339 	-0.18227 	0 	-0.755532 	-3.27133 	0 	0.75553 	0 	1.44868e-06
0.00183762 	-157.433 	-5.29988 	-0.197398 	0 	-0.813162 	-3.55102 	0 	0.813161 	0 	1.36835e-06
0.00196453 	-157.497 	-5.15862 	-0.213258 	0 	-0.871607 	-3.83976 	0 	0.871606 	0 	1.29856e-06
0.0020965 	-157.561 	-5.00904 	-0.229891 	0 	-0.930761 	-4.13775 	0 	0.93076 	0 	1.22618e-06
0.00223372 	-157.627 	-4.85056 	-0.24734 	0 	-0.990525 	-4.44522 	0 	0.990523 	0 	1.13654e-06
0.0023764 	-157.693 	-4.6825 	-0.265656 	0 	-1.05081 	-4.76235 	0 	1.05081 	0 	9.55401e-07
0.00252476 	-157.76 	-4.5041 	-0.284893 	0 	-1.11153 	-5.08933 	0 	1.11153 	0 	6.93112e-07
