0.0127 	-153.93 	0 	0 	0 	-6.07571e-05 	-1.8534 	0 	3.73576e-05 	0 	2.33994e-05
0.0127314 	-153.93 	3.83372 	-9.28252e-05 	0 	-0.000167981 	-1.79556 	0 	0.000167783 	0 	1.98156e-07
0.0127673 	-153.93 	7.79427 	-0.000382372 	0 	-0.000363361 	-1.74218 	0 	0.000363953 	0 	-5.91555e-07
0.0128085 	-153.93 	11.3355 	-0.000882768 	0 	-0.000681656 	-1.80677 	0 	0.000684689 	0 	-3.03257e-06
0.0128557 	-153.93 	14.0029 	-0.00152944 	0 	-0.00115277 	-1.87374 	0 	0.00115334 	0 	-5.7133e-07
0.0129099 	-153.931 	15.9642 	-0.00228046 	0 	-0.00172014 	-1.86544 	0 	0.00171742 	0 	2.71277e-06
0.012972 	-153.931 	17.4965 	-0.00311946 	0 	-0.0023001 	-1.85367 	0 	0.00229943 	0 	6.6522e-07
0.0130432 	-153.931 	18.7702 	-0.00401511 	0 	-0.00275246 	-1.8398 	0 	0.00275363 	0 	-1.16339e-06
0.0131248 	-153.931 	19.8917 	-0.00491288 	0 	-0.00288289 	-1.82434 	0 	0.00287937 	0 	3.51905e-06
0.0132184 	-153.931 	20.932 	-0.00571695 	0 	-0.00243193 	-1.80528 	0 	0.00242528 	0 	6.64932e-06
0.0133257 	-153.929 	21.944 	-0.00627202 	0 	-0.00115107 	-1.7775 	0 	0.00114806 	0 	3.00802e-06
0.0134487 	-153.925 	22.9726 	-0.00632818 	0 	0.00109807 	-1.73417 	0 	-0.00110207 	0 	3.99903e-06
0.0135897 	-153.92 	24.0612 	-0.00549513 	0 	0.00428581 	-1.66389 	0 	-0.00430516 	0 	1.9353e-05
0.0137514 	-153.913 	25.2535 	-0.00316695 	0 	0.00804996 	-1.5484 	0 	-0.00808504 	0 	3.50801e-05
0.0139367 	-153.904 	26.5873 	0.00147106 	0 	0.0112318 	-1.36471 	0 	-0.0111266 	0 	-0.000105257
0.0141493 	-153.895 	28.0671 	0.00860456 	0 	0.0123809 	-1.10697 	0 	-0.0124062 	0 	2.52927e-05
0.0143929 	-153.882 	29.6477 	0.0193877 	0 	0.0107609 	-0.778024 	0 	-0.0109056 	0 	0.000144702
0.0146722 	-153.866 	31.2161 	0.0314724 	0 	0.00556916 	-0.378769 	0 	-0.00552339 	0 	-4.57738e-05
0.0149925 	-153.853 	32.4935 	0.0381079 	0 	0.000955824 	-0.103048 	0 	-0.000925274 	0 	-3.05493e-05
0.0153596 	-153.842 	33.4015 	0.038317 	0 	-8.86865e-05 	-0.0360186 	0 	7.8875e-05 	0 	9.8115e-06
0.0157805 	-153.827 	34.1681 	0.0359601 	0 	-0.000181241 	-0.0263386 	0 	0.000181523 	0 	-2.8275e-07
0.0162631 	-153.808 	34.9149 	0.0330043 	0 	-0.000192624 	-0.0225581 	0 	0.000192762 	0 	-1.37574e-07
0.0168164 	-153.784 	35.6592 	0.029516 	0 	-0.000198381 	-0.0196398 	0 	0.000198303 	0 	7.82109e-08
0.0174507 	-153.752 	36.4041 	0.0254136 	0 	-0.000202402 	-0.0171654 	0 	0.000202389 	0 	1.39481e-08
0.018178 	-153.712 	37.1521 	0.0206374 	0 	-0.000204728 	-0.0150462 	0 	0.000204725 	0 	2.77454e-09
0.0190117 	-153.66 	37.9052 	0.0151222 	0 	-0.000205611 	-0.0132206 	0 	0.000205599 	0 	1.23417e-08
0.0199676 	-153.593 	38.6651 	0.00879385 	0 	-0.000205218 	-0.0116403 	0 	0.000205203 	0 	1.45655e-08
0.0210635 	-153.507 	39.4334 	0.00157597 	0 	-0.000203614 	-0.0102663 	0 	0.000203603 	0 	1.10038e-08
0.02232 	-153.397 	40.2114 	-0.00660911 	0 	-0.000200789 	-0.00906699 	0 	0.000200768 	0 	2.08307e-08
0.0237605 	-153.255 	41.0004 	-0.0158275 	0 	-0.000196731 	-0.00801628 	0 	0.000196723 	0 	7.1588e-09
0.0254119 	-153.073 	41.8013 	-0.0261524 	0 	-0.000191277 	-0.00709276 	0 	0.00019124 	0 	3.68834e-08
0.0273053 	-152.84 	42.6151 	-0.0375873 	0 	-0.000184502 	-0.00627861 	0 	0.000184515 	0 	-1.33473e-08
0.0294761 	-152.544 	43.4422 	-0.0502211 	0 	-0.000174909 	-0.00525449 	0 	0.000174747 	0 	1.62325e-07
0.0319648 	-152.166 	44.1792 	-0.0636214 	0 	-0.000159147 	-0.00319773 	0 	0.000159008 	0 	1.3912e-07
0.0348181 	-151.697 	44.4933 	-0.077303 	0 	-0.000141423 	-0.000818557 	0 	0.000141586 	0 	-1.62942e-07
0.0380893 	-151.131 	44.4747 	-0.091326 	0 	-0.000126463 	0.000153238 	0 	0.000126486 	0 	-2.28406e-08
0.0418396 	-150.457 	44.4517 	-0.105634 	0 	-0.000111437 	0.000153939 	0 	0.000111392 	0 	4.54393e-08
0.0461393 	-149.662 	44.4285 	-0.119855 	0 	-9.4399e-05 	0.00014454 	0 	9.43962e-05 	0 	2.80011e-09
0.0510689 	-148.743 	44.405 	-0.133251 	0 	-7.53133e-05 	0.000134364 	0 	7.5293e-05 	0 	2.02686e-08
0.0567205 	-147.703 	44.3819 	-0.144967 	0 	-5.46384e-05 	0.000121385 	0 	5.46348e-05 	0 	3.65404e-09
0.0632 	-146.588 	44.361 	-0.153785 	0 	-3.35188e-05 	0.000104258 	0 	3.3544e-05 	0 	-2.52204e-08
0.0696791 	-145.555 	44.3459 	-0.158566 	0 	-1.47593e-05 	8.38072e-05 	0 	1.47978e-05 	0 	-3.8431e-08
0.0753305 	-144.718 	44.3379 	-0.159834 	0 	-7.70302e-08 	6.19284e-05 	0 	1.02068e-07 	0 	-2.50374e-08
0.0802599 	-144.068 	44.3363 	-0.158906 	0 	1.10688e-05 	3.89247e-05 	0 	-1.10523e-05 	0 	-1.65161e-08
0.0845594 	-143.566 	44.3399 	-0.156757 	0 	1.95244e-05 	1.42855e-05 	0 	-1.95122e-05 	0 	-1.22208e-08
0.0883097 	-143.183 	44.3479 	-0.153991 	0 	2.59412e-05 	-1.27989e-05 	0 	-2.59337e-05 	0 	-7.46484e-09
0.0915809 	-142.891 	44.36 	-0.15099 	0 	3.07999e-05 	-4.3387e-05 	0 	-3.07941e-05 	0 	-5.82804e-09
0.0944341 	-142.669 	44.3757 	-0.147984 	0 	3.44658e-05 	-7.87081e-05 	0 	-3.44623e-05 	0 	-3.4676e-09
0.0969229 	-142.502 	44.3949 	-0.145107 	0 	3.72074e-05 	-0.000120015 	0 	-3.72049e-05 	0 	-2.47718e-09
0.0990936 	-142.377 	44.4173 	-0.142431 	0 	3.92293e-05 	-0.000168404 	0 	-3.92279e-05 	0 	-1.39075e-09
0.100987 	-142.282 	44.4429 	-0.139992 	0 	4.06861e-05 	-0.000224598 	0 	-4.06854e-05 	0 	-6.76709e-10
0.102639 	-142.212 	44.4713 	-0.1378 	0 	4.16981e-05 	-0.000288781 	0 	-4.1698e-05 	0 	-8.19473e-11
