0.0131412 	-198.081 	13.4597 	-0.133007 	0
0.0137126 	-198.016 	24.3124 	-0.218189 	0
0.0142839 	-198.051 	30.0345 	-0.214928 	0
0.0148553 	-198.111 	31.2333 	-0.217817 	0
0.0154266 	-198.154 	32.1091 	-0.219413 	0
0.015998 	-198.181 	32.9274 	-0.221198 	0
0.0165693 	-198.191 	33.674 	-0.222732 	0
0.0171407 	-198.184 	34.2936 	-0.223777 	0
0.0177121 	-198.164 	34.885 	-0.225182 	0
0.0182834 	-198.127 	35.4543 	-0.226596 	0
0.0188548 	-198.076 	36.0106 	-0.228274 	0
0.0194261 	-198.013 	36.5439 	-0.230095 	0
0.0199975 	-197.937 	37.0645 	-0.23206 	0
0.0205688 	-197.848 	37.5842 	-0.234251 	0
0.0211402 	-197.747 	38.0946 	-0.236532 	0
0.0217116 	-197.634 	38.5453 	-0.238572 	0
0.0222829 	-197.51 	38.9397 	-0.240531 	0
0.0228543 	-197.376 	39.3183 	-0.242495 	0
0.0234256 	-197.232 	39.6918 	-0.244471 	0
0.023997 	-197.078 	40.0646 	-0.246719 	0
0.0245683 	-196.915 	40.4276 	-0.248938 	0
0.0251397 	-196.744 	40.7839 	-0.251068 	0
0.0257111 	-196.561 	41.0956 	-0.253201 	0
0.0262824 	-196.373 	41.4 	-0.255157 	0
0.0268538 	-196.174 	41.6793 	-0.257166 	0
0.0274251 	-195.971 	41.9588 	-0.259101 	0
0.0279965 	-195.757 	42.239 	-0.261266 	0
0.0285678 	-195.541 	42.5185 	-0.263316 	0
0.0291392 	-195.311 	42.7944 	-0.265513 	0
0.0297106 	-195.081 	43.0705 	-0.267557 	0
0.0302819 	-194.838 	43.2647 	-0.269135 	0
0.0308533 	-194.593 	43.4492 	-0.270574 	0
0.0314246 	-194.343 	43.5968 	-0.271857 	0
0.031996 	-194.088 	43.7011 	-0.272988 	0
0.0325673 	-193.832 	43.8054 	-0.274035 	0
0.0331387 	-193.568 	43.9091 	-0.275132 	0
0.0337101 	-193.301 	44.0126 	-0.276204 	0
0.0342814 	-193.035 	44.1162 	-0.277225 	0
0.0348528 	-192.758 	44.1763 	-0.27797 	0
0.0354241 	-192.482 	44.2363 	-0.278683 	0
0.0359955 	-192.206 	44.2963 	-0.279363 	0
0.0365668 	-191.924 	44.3097 	-0.279767 	0
0.0371382 	-191.641 	44.3195 	-0.280137 	0
0.0377095 	-191.359 	44.3294 	-0.280476 	0
0.0382809 	-191.073 	44.3319 	-0.280753 	0
