0.0131412 	-148.254 	20.074 	-0.00504204 	0
0.0137126 	-148.238 	24.963 	-0.00377428 	0
0.0142839 	-148.211 	28.9394 	0.0145007 	0
0.0148553 	-148.182 	31.954 	0.0354503 	0
0.0154266 	-148.163 	33.5234 	0.0380014 	0
0.015998 	-148.142 	34.5043 	0.0346827 	0
0.0165693 	-148.119 	35.3265 	0.0311329 	0
0.0171407 	-148.092 	36.0397 	0.0274907 	0
0.0177121 	-148.063 	36.6725 	0.0237929 	0
0.0182834 	-148.031 	37.247 	0.020069 	0
0.0188548 	-147.996 	37.7631 	0.016254 	0
0.0194261 	-147.958 	38.2343 	0.0124984 	0
0.0199975 	-147.919 	38.6857 	0.00877355 	0
0.0205688 	-147.874 	39.0863 	0.00495861 	0
0.0211402 	-147.83 	39.4806 	0.00127034 	0
0.0217116 	-147.779 	39.8344 	-0.00250209 	0
0.0222829 	-147.731 	40.1882 	-0.00615883 	0
0.0228543 	-147.675 	40.5038 	-0.00985159 	0
0.0234256 	-147.618 	40.8167 	-0.0135555 	0
0.023997 	-147.562 	41.1149 	-0.0170826 	0
0.0245683 	-147.499 	41.392 	-0.0207019 	0
0.0251397 	-147.437 	41.6691 	-0.0242753 	0
0.0257111 	-147.372 	41.9297 	-0.0277211 	0
0.0262824 	-147.302 	42.1752 	-0.0312171 	0
0.0268538 	-147.231 	42.4208 	-0.0347131 	0
0.0274251 	-147.163 	42.6606 	-0.0380187 	0
0.0279965 	-147.085 	42.8783 	-0.0413883 	0
0.0285678 	-147.007 	43.096 	-0.044758 	0
0.0291392 	-146.93 	43.3137 	-0.0480692 	0
0.0297106 	-146.852 	43.5116 	-0.0512204 	0
0.0302819 	-146.765 	43.6807 	-0.0543372 	0
0.0308533 	-146.678 	43.8499 	-0.0574539 	0
0.0314246 	-146.592 	44.019 	-0.0605582 	0
0.031996 	-146.511 	44.1826 	-0.0634999 	0
0.0325673 	-146.417 	44.2455 	-0.0662712 	0
0.0331387 	-146.322 	44.3083 	-0.0690425 	0
0.0337101 	-146.228 	44.3711 	-0.0718137 	0
0.0342814 	-146.135 	44.434 	-0.0745569 	0
0.0348528 	-146.048 	44.4931 	-0.0771958 	0
0.0354241 	-145.949 	44.4898 	-0.0796709 	0
0.0359955 	-145.849 	44.4865 	-0.082146 	0
0.0365668 	-145.75 	44.4833 	-0.0846211 	0
0.0371382 	-145.65 	44.48 	-0.0870962 	0
0.0377095 	-145.557 	44.4769 	-0.089513 	0
0.0382809 	-145.462 	44.4736 	-0.0918399 	0
0.0388523 	-145.358 	44.4701 	-0.0940439 	0
0.0394236 	-145.255 	44.4666 	-0.0962478 	0
0.039995 	-145.151 	44.4631 	-0.0984517 	0
0.0405663 	-145.048 	44.4595 	-0.100656 	0
0.0411377 	-144.947 	44.4561 	-0.102841 	0
0.041709 	-144.853 	44.4527 	-0.104985 	0
0.0422804 	-144.749 	44.4496 	-0.106949 	0
0.0428518 	-144.643 	44.4464 	-0.10886 	0
0.0434231 	-144.536 	44.4433 	-0.110772 	0
0.0439945 	-144.43 	44.4402 	-0.112683 	0
0.0445658 	-144.324 	44.4371 	-0.114595 	0
0.0451372 	-144.217 	44.434 	-0.116506 	0
0.0457085 	-144.12 	44.4311 	-0.118384 	0
0.0462799 	-144.02 	44.4282 	-0.120186 	0
0.0468513 	-143.912 	44.4254 	-0.121757 	0
0.0474226 	-143.805 	44.4227 	-0.123327 	0
0.047994 	-143.697 	44.4199 	-0.124898 	0
0.0485653 	-143.59 	44.4172 	-0.126468 	0
0.0491367 	-143.482 	44.4144 	-0.128039 	0
0.049708 	-143.375 	44.4117 	-0.129609 	0
0.0502794 	-143.273 	44.409 	-0.131177 	0
0.0508508 	-143.174 	44.4065 	-0.132744 	0
0.0514221 	-143.07 	44.404 	-0.134082 	0
0.0519935 	-142.964 	44.4016 	-0.135279 	0
0.0525648 	-142.858 	44.3993 	-0.136476 	0
0.0531362 	-142.751 	44.3969 	-0.137673 	0
0.0537075 	-142.645 	44.3945 	-0.13887 	0
0.0542789 	-142.539 	44.3922 	-0.140067 	0
0.0548503 	-142.433 	44.3898 	-0.141264 	0
0.0554216 	-142.327 	44.3874 	-0.142462 	0
0.055993 	-142.229 	44.3852 	-0.143685 	0
0.0565643 	-142.13 	44.383 	-0.144907 	0
0.0571357 	-142.031 	44.3811 	-0.14581 	0
0.057707 	-141.932 	44.3792 	-0.146592 	0
0.0582784 	-141.832 	44.3773 	-0.147375 	0
0.0588497 	-141.733 	44.3754 	-0.148157 	0
0.0594211 	-141.633 	44.3735 	-0.14894 	0
0.0599925 	-141.534 	44.3716 	-0.149722 	0
0.0605638 	-141.434 	44.3698 	-0.150505 	0
0.0611352 	-141.335 	44.3679 	-0.151288 	0
0.0617065 	-141.236 	44.366 	-0.152072 	0
0.0622779 	-141.144 	44.3643 	-0.152908 	0
0.0628492 	-141.051 	44.3626 	-0.153743 	0
0.0634206 	-140.959 	44.361 	-0.154418 	0
0.063992 	-140.867 	44.3596 	-0.154836 	0
0.0645633 	-140.774 	44.3582 	-0.155254 	0
0.0651347 	-140.682 	44.3568 	-0.155672 	0
0.065706 	-140.589 	44.3555 	-0.15609 	0
0.0662774 	-140.497 	44.3541 	-0.156508 	0
0.0668487 	-140.404 	44.3527 	-0.156926 	0
0.0674201 	-140.312 	44.3513 	-0.157344 	0
0.0679915 	-140.219 	44.3499 	-0.157762 	0
0.0685628 	-140.131 	44.3487 	-0.158234 	0
0.0691342 	-140.046 	44.3474 	-0.158729 	0
0.0697055 	-139.96 	44.3462 	-0.159207 	0
0.0702769 	-139.874 	44.3454 	-0.159322 	0
0.0708482 	-139.788 	44.3445 	-0.159438 	0
0.0714196 	-139.702 	44.3437 	-0.159553 	0
0.071991 	-139.616 	44.3428 	-0.159668 	0
0.0725623 	-139.53 	44.342 	-0.159783 	0
0.0731337 	-139.444 	44.3411 	-0.159899 	0
0.073705 	-139.358 	44.3403 	-0.160014 	0
0.0742764 	-139.274 	44.3395 	-0.160176 	0
0.0748477 	-139.194 	44.3388 	-0.16039 	0
0.0754191 	-139.115 	44.3382 	-0.16055 	0
0.0759905 	-139.038 	44.3379 	-0.160422 	0
0.0765618 	-138.961 	44.3377 	-0.160293 	0
0.0771332 	-138.884 	44.3375 	-0.160165 	0
0.0777045 	-138.808 	44.3372 	-0.160036 	0
0.0782759 	-138.731 	44.337 	-0.159907 	0
0.0788472 	-138.654 	44.3368 	-0.159779 	0
0.0794186 	-138.58 	44.3366 	-0.159712 	0
